Date,Price
1979/6/4,6198.71
1979/6/5,6123.96
1979/6/6,6175.65
1979/6/7,6186.26
1979/6/8,6176.56
1979/6/9,6160.16
1979/6/11,6065.19
1979/6/12,6097.16
1979/6/13,6120.31
1979/6/14,6100.54
1979/6/15,6143.94
1979/6/18,6188.21
1979/6/19,6186.45
1979/6/20,6200.75
1979/6/21,6248.47
1979/6/22,6247.54
1979/6/23,6230.46
1979/6/25,6239.84
1979/6/26,6240.59
1979/6/27,6258.04
1979/6/28,6250.04
1979/6/29,6247.26
1979/6/30,6273.12
1979/7/2,6283.14
1979/7/3,6303.08
1979/7/4,6310.03
1979/7/5,6292.42
1979/7/6,6280.11
1979/7/7,6278.9
1979/7/9,6258.71
1979/7/10,6177.21
1979/7/11,6207.57
1979/7/12,6154.81
1979/7/13,6109.3
1979/7/14,6155.73
1979/7/16,6188.73
1979/7/17,6181.66
1979/7/18,6181.3
1979/7/19,6180.3
1979/7/20,6179.9
1979/7/23,6180.41
1979/7/24,6210.91
1979/7/25,6250.31
1979/7/26,6243.94
1979/7/27,6264.66
1979/7/28,6264.97
1979/7/30,6275.31
1979/7/31,6313.77
1979/8/1,6322.68
1979/8/2,6329.59
1979/8/3,6355.72
1979/8/4,6388.87
1979/8/6,6392.18
1979/8/7,6364.73
1979/8/8,6402.67
1979/8/9,6392.16
1979/8/10,6394.99
1979/8/11,6400.47
1979/8/13,6394.63
1979/8/14,6395.22
1979/8/15,6424.15
1979/8/16,6443.56
1979/8/17,6452.56
1979/8/20,6448.72
1979/8/21,6403.29
1979/8/22,6415.8
1979/8/23,6396.84
1979/8/24,6384.49
1979/8/25,6390.53
1979/8/27,6408.11
1979/8/28,6435.63
1979/8/29,6445.42
1979/8/30,6437.25
1979/8/31,6436.13
1979/9/1,6405.86
1979/9/3,6405.79
1979/9/4,6401.68
1979/9/5,6411.64
1979/9/6,6425.5
1979/9/7,6410.96
1979/9/8,6398.49
1979/9/10,6410.41
1979/9/11,6426.61
1979/9/12,6451.72
1979/9/13,6447.87
1979/9/14,6455
1979/9/17,6438.12
1979/9/18,6459.83
1979/9/19,6482.56
1979/9/20,6465.66
1979/9/21,6490.34
1979/9/22,6484.52
1979/9/25,6491
1979/9/26,6477.86
1979/9/27,6539.71
1979/9/28,6568.61
1979/9/29,6590.69
1979/10/1,6577.89
1979/10/2,6545.12
1979/10/3,6542.7
1979/10/4,6532.94
1979/10/5,6568.83
1979/10/6,6543.89
1979/10/8,6495.7
1979/10/9,6512.84
1979/10/11,6395.95
1979/10/12,6439.75
1979/10/13,6475.42
1979/10/15,6526.83
1979/10/16,6516.62
1979/10/17,6496.09
1979/10/18,6427.57
1979/10/19,6416.84
1979/10/22,6341.73
1979/10/23,6371.13
1979/10/24,6225.71
1979/10/25,6235.32
1979/10/26,6207.89
1979/10/27,6292.37
1979/10/29,6319.35
1979/10/30,6406.58
1979/10/31,6444.13
1979/11/1,6415.35
1979/11/2,6424.97
1979/11/5,6423.2
1979/11/6,6451.83
1979/11/7,6368.11
1979/11/8,6390.62
1979/11/9,6403.47
1979/11/10,6406.5
1979/11/12,6414.82
1979/11/13,6401.75
1979/11/14,6414.11
1979/11/15,6372.57
1979/11/16,6387.11
1979/11/19,6374.97
1979/11/20,6363.71
1979/11/21,6303.6
1979/11/22,6328.56
1979/11/24,6351.83
1979/11/26,6387.5
1979/11/27,6407.8
1979/11/28,6420.25
1979/11/29,6440.84
1979/11/30,6450.19
1979/12/1,6474.06
1979/12/3,6475.55
1979/12/4,6487.65
1979/12/5,6507.65
1979/12/6,6502.96
1979/12/7,6461.34
1979/12/8,6472.75
1979/12/10,6452.14
1979/12/11,6443.98
1979/12/12,6501.24
1979/12/13,6493.63
1979/12/14,6509.77
1979/12/17,6491.25
1979/12/18,6478.38
1979/12/19,6477.11
1979/12/20,6526.13
1979/12/21,6535.94
1979/12/22,6507.89
1979/12/24,6522.87
1979/12/25,6546.44
1979/12/26,6531.23
1979/12/27,6528.83
1979/12/28,6569.47
1980/1/4,6560.16
1980/1/5,6583.03
1980/1/7,6552.65
1980/1/8,6563.28
1980/1/9,6591.83
1980/1/10,6594.01
1980/1/11,6615.51
1980/1/12,6634.42
1980/1/14,6659.55
1980/1/16,6653.26
1980/1/17,6656.3
1980/1/18,6649.3
1980/1/21,6666.27
1980/1/22,6684.59
1980/1/23,6694.19
1980/1/24,6746.93
1980/1/25,6767.71
1980/1/26,6764.01
1980/1/28,6763.61
1980/1/29,6770.83
1980/1/30,6776.6
1980/1/31,6768.16
1980/2/1,6777.64
1980/2/2,6796.53
1980/2/4,6794.21
1980/2/5,6765.12
1980/2/6,6800.33
1980/2/7,6795.62
1980/2/8,6816.03
1980/2/9,6827.61
1980/2/12,6828.05
1980/2/13,6835.99
1980/2/14,6839.86
1980/2/15,6827.71
1980/2/18,6756.6
1980/2/19,6763.09
1980/2/20,6806.01
1980/2/21,6776.51
1980/2/22,6783.22
1980/2/23,6788
1980/2/25,6751.29
1980/2/26,6739.43
1980/2/27,6777.34
1980/2/28,6743.99
1980/2/29,6764.89
1980/3/1,6778.29
1980/3/3,6793.56
1980/3/4,6778.27
1980/3/5,6794.04
1980/3/6,6736.09
1980/3/7,6625.18
1980/3/8,6633.34
1980/3/10,6507.16
1980/3/11,6535.67
1980/3/12,6609.46
1980/3/13,6604.39
1980/3/14,6593.4
1980/3/17,6562.66
1980/3/18,6578.21
1980/3/19,6584.76
1980/3/21,6571.77
1980/3/22,6545.44
1980/3/24,6567.25
1980/3/25,6531.26
1980/3/26,6535.88
1980/3/27,6481.02
1980/3/28,6475.93
1980/3/29,6527.09
1980/3/31,6556.19
1980/4/1,6502.8
1980/4/2,6562.99
1980/4/3,6614.2
1980/4/4,6688.64
1980/4/5,6703.91
1980/4/7,6737.06
1980/4/8,6682.54
1980/4/9,6708.24
1980/4/10,6730.51
1980/4/11,6751.96
1980/4/12,6767.67
1980/4/14,6808.17
1980/4/15,6805.78
1980/4/16,6770.37
1980/4/17,6798.78
1980/4/18,6811.39
1980/4/21,6810.67
1980/4/22,6799.01
1980/4/23,6843.85
1980/4/24,6830.31
1980/4/25,6904.81
1980/4/26,6875.73
1980/4/28,6875.66
1980/4/30,6865.56
1980/5/1,6865.08
1980/5/2,6882.65
1980/5/6,6856.08
1980/5/7,6834.84
1980/5/8,6757.7
1980/5/9,6808.38
1980/5/10,6760.77
1980/5/12,6754.94
1980/5/13,6766.94
1980/5/14,6747.74
1980/5/15,6746.51
1980/5/16,6733
1980/5/19,6634.33
1980/5/20,6707.3
1980/5/21,6822.18
1980/5/22,6836.89
1980/5/23,6839.89
1980/5/24,6828.04
1980/5/26,6831.92
1980/5/27,6826.5
1980/5/28,6849.05
1980/5/29,6841.4
1980/5/30,6855.7
1980/5/31,6865.66
1980/6/2,6862.7
1980/6/3,6826.18
1980/6/4,6795.63
1980/6/5,6821.24
1980/6/6,6814.5
1980/6/7,6834.37
1980/6/9,6823.04
1980/6/10,6783.24
1980/6/11,6826.01
1980/6/12,6814.72
1980/6/13,6821.81
1980/6/14,6842.19
1980/6/16,6852.61
1980/6/17,6798.5
1980/6/18,6824.95
1980/6/19,6791.88
1980/6/20,6813.85
1980/6/23,6860.89
1980/6/24,6806.37
1980/6/25,6761.25
1980/6/26,6800.53
1980/6/27,6825.03
1980/6/28,6837.43
1980/6/30,6870.7
1980/7/1,6824.35
1980/7/2,6819.45
1980/7/3,6863.84
1980/7/4,6846.09
1980/7/5,6796.95
1980/7/7,6708.49
1980/7/8,6755.54
1980/7/9,6789.71
1980/7/10,6794.24
1980/7/11,6787.96
1980/7/12,6802.61
1980/7/14,6779.36
1980/7/15,6793.37
1980/7/16,6816.15
1980/7/17,6810.41
1980/7/18,6819.78
1980/7/21,6842.49
1980/7/22,6836.1
1980/7/23,6837.47
1980/7/24,6795.98
1980/7/25,6810.49
1980/7/26,6820.52
1980/7/28,6816.71
1980/7/29,6811.38
1980/7/30,6821.1
1980/7/31,6819.63
1980/8/1,6788.3
1980/8/2,6793.63
1980/8/4,6753.4
1980/8/5,6760.85
1980/8/6,6739.97
1980/8/7,6739.89
1980/8/8,6771.52
1980/8/9,6766.79
1980/8/11,6778.54
1980/8/12,6801.68
1980/8/13,6834.32
1980/8/14,6824
1980/8/15,6836.82
1980/8/18,6835.78
1980/8/19,6864.55
1980/8/20,6878.76
1980/8/21,6853.69
1980/8/22,6886.16
1980/8/23,6910.52
1980/8/25,6922.99
1980/8/26,6906.05
1980/8/27,6930.66
1980/8/28,6879.83
1980/8/29,6914.08
1980/8/30,6910.87
1980/9/1,6889.54
1980/9/2,6915.4
1980/9/3,6927.27
1980/9/4,6917.56
1980/9/5,6943.69
1980/9/6,6919.96
1980/9/8,6938.42
1980/9/9,6937.98
1980/9/10,6956.21
1980/9/11,6978.89
1980/9/12,7000.04
1980/9/13,7017.62
1980/9/16,7020.16
1980/9/17,7031.51
1980/9/18,7035.84
1980/9/19,7041.66
1980/9/22,7046.51
1980/9/24,6972.62
1980/9/25,6989.84
1980/9/26,6998.52
1980/9/27,7015.16
1980/9/29,7060.75
1980/9/30,7076.46
1980/10/1,7123.08
1980/10/2,7119.4
1980/10/3,7142.24
1980/10/4,7153.8
1980/10/6,7155.98
1980/10/7,7149.91
1980/10/8,7115.33
1980/10/9,7130.3
1980/10/11,7145.04
1980/10/13,7160.26
1980/10/14,7157.8
1980/10/15,7174.27
1980/10/16,7151.78
1980/10/17,7169.26
1980/10/20,7175.33
1980/10/21,7165.36
1980/10/22,7143.86
1980/10/23,7130.89
1980/10/24,7117.07
1980/10/25,7098.92
1980/10/27,7089.19
1980/10/28,7088.44
1980/10/29,7113.53
1980/10/30,7124.78
1980/10/31,7150.75
1980/11/1,7148.91
1980/11/4,7149.37
1980/11/5,7176.39
1980/11/6,7188.28
1980/11/7,7150.33
1980/11/8,7150.23
1980/11/10,7166.77
1980/11/11,7134.5
1980/11/12,7149.85
1980/11/13,7154.41
1980/11/14,7159.56
1980/11/17,7126.16
1980/11/18,7102.48
1980/11/19,7135.94
1980/11/20,7126.73
1980/11/21,7117.9
1980/11/22,7130
1980/11/25,7145.43
1980/11/26,7186.3
1980/11/27,7172.17
1980/11/28,7123.62
1980/11/29,7165.45
1980/12/1,7160.29
1980/12/2,7143.06
1980/12/3,7141.2
1980/12/4,7149.47
1980/12/5,7136.6
1980/12/6,7123.52
1980/12/8,7125.13
1980/12/9,7115.1
1980/12/10,7098.85
1980/12/11,7042.41
1980/12/12,7033.7
1980/12/13,7033.17
1980/12/15,7042.67
1980/12/16,7036.76
1980/12/17,7038.1
1980/12/18,7063.54
1980/12/19,7060.52
1980/12/22,7050.79
1980/12/23,7023.57
1980/12/24,7042
1980/12/25,7031.87
1980/12/26,7063.13
1980/12/27,7116.38
1981/1/5,7150.95
1981/1/6,7137.59
1981/1/7,7200.77
1981/1/8,7222.14
1981/1/9,7248.13
1981/1/10,7262.57
1981/1/12,7251.88
1981/1/13,7246.8
1981/1/14,7244.78
1981/1/16,7255.85
1981/1/19,7296.08
1981/1/20,7289.98
1981/1/21,7315.33
1981/1/22,7293.28
1981/1/23,7267.52
1981/1/24,7247.61
1981/1/26,7249.42
1981/1/27,7285.03
1981/1/28,7279.41
1981/1/29,7215.12
1981/1/30,7254.01
1981/1/31,7284.15
1981/2/2,7322.06
1981/2/3,7291.31
1981/2/4,7288.41
1981/2/5,7278.44
1981/2/6,7264.11
1981/2/7,7264.98
1981/2/9,7239.9
1981/2/10,7261.53
1981/2/12,7261.49
1981/2/13,7207.22
1981/2/14,7160.82
1981/2/16,7165.52
1981/2/17,7135.91
1981/2/18,7157
1981/2/19,7121.65
1981/2/20,7100.81
1981/2/23,7095.26
1981/2/24,7111.23
1981/2/25,7121.66
1981/2/26,7120.24
1981/2/27,7146.53
1981/2/28,7149.57
1981/3/2,7155.58
1981/3/3,7137.12
1981/3/4,7134.39
1981/3/5,7094.03
1981/3/6,7081.19
1981/3/7,7064.99
1981/3/9,7068.73
1981/3/10,7059.41
1981/3/11,7044.87
1981/3/12,6986.39
1981/3/13,6956.52
1981/3/14,7046.51
1981/3/16,7124.33
1981/3/17,7120.39
1981/3/18,7176.67
1981/3/19,7196.8
1981/3/20,7220.94
1981/3/23,7293.57
1981/3/24,7318.19
1981/3/25,7325.96
1981/3/26,7307.27
1981/3/27,7303.04
1981/3/28,7278.32
1981/3/30,7304.69
1981/3/31,7334.31
1981/4/1,7389.99
1981/4/2,7416.97
1981/4/3,7421.19
1981/4/4,7388.89
1981/4/6,7447.74
1981/4/7,7458.36
1981/4/8,7508.52
1981/4/9,7491.82
1981/4/10,7517.31
1981/4/11,7530.85
1981/4/13,7536.96
1981/4/14,7514.88
1981/4/15,7461.2
1981/4/16,7418.74
1981/4/17,7438.8
1981/4/20,7484.71
1981/4/21,7497.36
1981/4/22,7533.22
1981/4/23,7523.72
1981/4/24,7534.41
1981/4/25,7547.73
1981/4/27,7588.03
1981/4/28,7623.81
1981/4/30,7674.19
1981/5/1,7575.61
1981/5/2,7557.68
1981/5/6,7465.3
1981/5/7,7440.52
1981/5/8,7495.25
1981/5/9,7547.61
1981/5/11,7551.19
1981/5/12,7480.24
1981/5/13,7390.64
1981/5/14,7467.45
1981/5/15,7486.84
1981/5/18,7451.89
1981/5/19,7264.01
1981/5/20,7371.27
1981/5/21,7487.46
1981/5/22,7541.02
1981/5/23,7526.08
1981/5/25,7560.77
1981/5/26,7576.18
1981/5/27,7529.2
1981/5/28,7502.03
1981/5/29,7539.69
1981/5/30,7558.65
1981/6/1,7589.95
1981/6/2,7504.49
1981/6/3,7480.58
1981/6/4,7413.24
1981/6/5,7430.37
1981/6/6,7402.77
1981/6/8,7334.97
1981/6/9,7375.27
1981/6/10,7484.52
1981/6/11,7569.3
1981/6/12,7634.86
1981/6/13,7649.44
1981/6/15,7711.73
1981/6/16,7696.52
1981/6/17,7705.3
1981/6/18,7712.01
1981/6/19,7714.57
1981/6/22,7668.86
1981/6/23,7705.41
1981/6/24,7706.61
1981/6/25,7692.84
1981/6/26,7726
1981/6/27,7768.62
1981/6/29,7851.73
1981/6/30,7867.42
1981/7/1,7894.93
1981/7/2,7904.56
1981/7/3,7925.34
1981/7/4,7927.59
1981/7/6,7927.36
1981/7/7,7826.47
1981/7/8,7916.38
1981/7/9,7895.16
1981/7/10,7912.98
1981/7/11,7913.21
1981/7/13,7923.86
1981/7/14,7878.96
1981/7/15,7853.95
1981/7/16,7887.38
1981/7/17,7876.89
1981/7/20,7840.16
1981/7/21,7756.76
1981/7/22,7760.84
1981/7/23,7717.07
1981/7/24,7743.08
1981/7/25,7794.72
1981/7/27,7816.76
1981/7/28,7784.84
1981/7/29,7823.56
1981/7/30,7831.35
1981/7/31,7828.26
1981/8/1,7833.47
1981/8/3,7815.97
1981/8/4,7820.06
1981/8/5,7888.53
1981/8/6,7906.1
1981/8/7,7968.93
1981/8/8,7978.37
1981/8/10,7978.47
1981/8/11,7985.64
1981/8/12,7938.89
1981/8/13,7953.57
1981/8/14,7976.4
1981/8/17,8019.14
1981/8/18,7949.38
1981/8/19,7961.52
1981/8/20,7972.96
1981/8/21,7995.23
1981/8/22,7938.07
1981/8/24,7917.53
1981/8/25,7817.22
1981/8/26,7852.29
1981/8/27,7796.39
1981/8/28,7726.59
1981/8/29,7798.25
1981/8/31,7815.78
1981/9/1,7735.71
1981/9/2,7678.17
1981/9/3,7678.46
1981/9/4,7662.59
1981/9/5,7606.3
1981/9/7,7604.17
1981/9/8,7594.71
1981/9/9,7629.17
1981/9/10,7583.27
1981/9/11,7543.45
1981/9/12,7505.05
1981/9/14,7542.82
1981/9/16,7506.33
1981/9/17,7539.27
1981/9/18,7548.57
1981/9/21,7522.6
1981/9/22,7492.96
1981/9/24,7364.03
1981/9/25,7363.06
1981/9/26,7339.96
1981/9/28,7037.12
1981/9/29,7357.68
1981/9/30,7455.5
1981/10/1,7365.91
1981/10/2,7377.13
1981/10/3,7377.52
1981/10/5,7499.75
1981/10/6,7506.01
1981/10/7,7545.88
1981/10/8,7522.51
1981/10/9,7516.22
1981/10/12,7587.8
1981/10/13,7583.17
1981/10/14,7494.13
1981/10/15,7352.49
1981/10/16,7231.42
1981/10/19,7076.65
1981/10/20,7109.92
1981/10/21,7253.99
1981/10/22,7216.29
1981/10/23,7262.19
1981/10/24,7245
1981/10/26,7261.8
1981/10/27,7280.58
1981/10/28,7321.98
1981/10/29,7428.25
1981/10/30,7449.46
1981/10/31,7499.42
1981/11/2,7539.63
1981/11/4,7572.15
1981/11/5,7546.5
1981/11/6,7536.53
1981/11/7,7489.28
1981/11/9,7516.35
1981/11/10,7528.21
1981/11/11,7502.58
1981/11/12,7505.02
1981/11/13,7569.51
1981/11/14,7621.2
1981/11/16,7674.92
1981/11/17,7648.6
1981/11/18,7667.31
1981/11/19,7655.26
1981/11/20,7647.43
1981/11/24,7602.69
1981/11/25,7650.79
1981/11/26,7664.69
1981/11/27,7555.23
1981/11/28,7565.76
1981/11/30,7549.33
1981/12/1,7521.73
1981/12/2,7566.17
1981/12/3,7624.98
1981/12/4,7716.13
1981/12/5,7759.31
1981/12/7,7789.16
1981/12/8,7752.43
1981/12/9,7743.12
1981/12/10,7746.91
1981/12/11,7730.88
1981/12/12,7691.4
1981/12/14,7654.17
1981/12/15,7680.89
1981/12/16,7674.65
1981/12/17,7682.53
1981/12/18,7669.93
1981/12/21,7668.9
1981/12/22,7644.57
1981/12/23,7681.99
1981/12/24,7662.48
1981/12/25,7665.02
1981/12/26,7657.9
1981/12/28,7681.84
1982/1/4,7718.84
1982/1/5,7719.34
1982/1/6,7697.6
1982/1/7,7691.22
1982/1/8,7662.22
1982/1/9,7635.86
1982/1/11,7675.26
1982/1/12,7631.77
1982/1/13,7635.66
1982/1/14,7667.02
1982/1/18,7659.34
1982/1/19,7677.07
1982/1/20,7717.23
1982/1/21,7737.51
1982/1/22,7823.36
1982/1/23,7886.4
1982/1/25,7906.26
1982/1/26,7863.4
1982/1/27,7926.55
1982/1/28,7903.85
1982/1/29,7918.82
1982/1/30,7938.83
1982/2/1,7909.79
1982/2/2,7828
1982/2/3,7860.94
1982/2/4,7834.7
1982/2/5,7801.88
1982/2/6,7779.41
1982/2/8,7784.89
1982/2/9,7794.19
1982/2/10,7761.11
1982/2/12,7690.29
1982/2/13,7672.75
1982/2/15,7694.18
1982/2/16,7693.92
1982/2/17,7644.39
1982/2/18,7683.76
1982/2/19,7713.31
1982/2/22,7758.36
1982/2/23,7714.56
1982/2/24,7664.02
1982/2/25,7580.45
1982/2/26,7548.51
1982/2/27,7440.46
1982/3/1,7327.44
1982/3/2,7309.41
1982/3/3,7474.42
1982/3/4,7354.82
1982/3/5,7285.54
1982/3/6,7247.85
1982/3/8,7248.47
1982/3/9,7195.8
1982/3/10,7292.91
1982/3/11,7257.34
1982/3/12,7102.61
1982/3/13,7125.41
1982/3/15,7078.68
1982/3/16,6916.99
1982/3/17,6889.53
1982/3/18,7052.8
1982/3/19,7065.38
1982/3/23,7097.8
1982/3/24,7194.31
1982/3/25,7175.16
1982/3/26,7203.82
1982/3/27,7210.65
1982/3/29,7199.16
1982/3/30,7193.83
1982/3/31,7260.48
1982/4/1,7293.67
1982/4/2,7332.96
1982/4/3,7333.32
1982/4/5,7344.35
1982/4/6,7293.59
1982/4/7,7230.53
1982/4/8,7204.65
1982/4/9,7209.21
1982/4/10,7260.21
1982/4/12,7280.82
1982/4/13,7252.93
1982/4/14,7181.53
1982/4/15,7120.86
1982/4/16,7129.69
1982/4/19,7135.21
1982/4/20,7258.15
1982/4/21,7260.58
1982/4/22,7295.87
1982/4/23,7333.94
1982/4/24,7370.68
1982/4/26,7404.21
1982/4/27,7417.16
1982/4/28,7405.28
1982/4/30,7390.71
1982/5/1,7445.57
1982/5/4,7457.11
1982/5/6,7517.78
1982/5/7,7518.78
1982/5/8,7559.17
1982/5/10,7564.59
1982/5/11,7538.12
1982/5/12,7539.78
1982/5/13,7603.21
1982/5/14,7575.81
1982/5/17,7619.39
1982/5/18,7567.06
1982/5/19,7572.15
1982/5/20,7531.54
1982/5/21,7497.05
1982/5/22,7484.26
1982/5/24,7468.28
1982/5/25,7428.4
1982/5/26,7449.92
1982/5/27,7404.36
1982/5/28,7325.09
1982/5/29,7285.06
1982/5/31,7325.65
1982/6/1,7368.66
1982/6/2,7344.9
1982/6/3,7301.94
1982/6/4,7300.54
1982/6/5,7287.47
1982/6/7,7242.39
1982/6/8,7240.03
1982/6/9,7233.03
1982/6/10,7152.28
1982/6/11,7195.46
1982/6/12,7245.01
1982/6/14,7242.58
1982/6/15,7191.02
1982/6/16,7142.39
1982/6/17,7130.25
1982/6/18,7127.7
1982/6/21,7091.11
1982/6/22,7127.96
1982/6/23,7154.63
1982/6/24,7152.58
1982/6/25,7202.45
1982/6/26,7203.9
1982/6/28,7204.19
1982/6/29,7180.7
1982/6/30,7213.87
1982/7/1,7179.38
1982/7/2,7084.87
1982/7/3,7086
1982/7/5,7081.1
1982/7/6,7019.56
1982/7/7,7035.11
1982/7/8,6961.91
1982/7/9,6991.56
1982/7/10,7104.57
1982/7/12,7146.69
1982/7/13,7189.01
1982/7/14,7155
1982/7/15,7197.77
1982/7/16,7175.89
1982/7/19,7237.8
1982/7/20,7212.5
1982/7/21,7210.56
1982/7/22,7227.37
1982/7/23,7220.51
1982/7/24,7230.01
1982/7/26,7203.94
1982/7/27,7198.04
1982/7/28,7192.59
1982/7/29,7145.87
1982/7/30,7122.08
1982/7/31,7189.94
1982/8/2,7208.29
1982/8/3,7213.41
1982/8/4,7166.28
1982/8/5,7092.67
1982/8/6,7068.28
1982/8/7,7039.14
1982/8/9,6976.17
1982/8/10,6928.3
1982/8/11,6885.21
1982/8/12,6880.23
1982/8/13,6927.69
1982/8/14,6954.37
1982/8/16,6939.43
1982/8/17,6864.56
1982/8/18,6990.81
1982/8/19,6967.78
1982/8/20,6968.46
1982/8/23,7053.49
1982/8/24,7088.99
1982/8/25,7126.6
1982/8/26,7153.38
1982/8/27,7185.1
1982/8/28,7127.82
1982/8/30,7118.85
1982/8/31,7123.38
1982/9/1,7152.55
1982/9/2,7125.91
1982/9/3,7175.59
1982/9/4,7209.99
1982/9/6,7219.33
1982/9/7,7209.45
1982/9/8,7189.49
1982/9/9,7124.01
1982/9/10,7105.03
1982/9/11,7072.38
1982/9/13,7073.93
1982/9/14,7096.3
1982/9/16,7087.9
1982/9/17,7062.51
1982/9/20,7042.63
1982/9/21,7040.28
1982/9/22,7071.1
1982/9/24,7066.04
1982/9/25,7033.08
1982/9/27,6975.5
1982/9/28,6940.51
1982/9/29,6979.09
1982/9/30,6910.73
1982/10/1,6849.78
1982/10/2,6877.9
1982/10/4,6942.22
1982/10/5,6932.12
1982/10/6,6974.35
1982/10/7,7114.64
1982/10/8,7361.57
1982/10/9,7358.1
1982/10/12,7413.25
1982/10/13,7411.58
1982/10/14,7414.8
1982/10/15,7373.51
1982/10/18,7370.2
1982/10/19,7371.65
1982/10/20,7378.04
1982/10/21,7319.96
1982/10/22,7324.04
1982/10/23,7308.07
1982/10/25,7304.92
1982/10/26,7199.61
1982/10/27,7269.96
1982/10/28,7291.47
1982/10/29,7259.15
1982/10/30,7295.92
1982/11/1,7334.64
1982/11/2,7395.62
1982/11/4,7515.9
1982/11/5,7528.96
1982/11/6,7538.82
1982/11/8,7551.66
1982/11/9,7576.4
1982/11/10,7688.18
1982/11/11,7708.32
1982/11/12,7689.41
1982/11/13,7697.53
1982/11/15,7762.23
1982/11/16,7698.3
1982/11/17,7740.1
1982/11/18,7785.43
1982/11/19,7854.92
1982/11/22,7901.56
1982/11/24,7846.77
1982/11/25,7837.26
1982/11/26,7890.38
1982/11/27,7898.93
1982/11/29,7936.19
1982/11/30,7895.62
1982/12/1,7966.77
1982/12/2,8001.07
1982/12/3,7991.65
1982/12/4,7991.57
1982/12/6,8020.53
1982/12/7,8026.99
1982/12/8,8004.11
1982/12/9,7945.25
1982/12/10,7870.85
1982/12/11,7852.06
1982/12/13,7885.57
1982/12/14,7913.62
1982/12/15,7882.95
1982/12/16,7828.92
1982/12/17,7865.88
1982/12/20,7858.04
1982/12/21,7810.15
1982/12/22,7772.32
1982/12/23,7830.88
1982/12/24,7904.98
1982/12/25,7928.85
1982/12/27,8015.07
1982/12/28,8016.67
1983/1/4,8021.4
1983/1/5,8066.15
1983/1/6,8120.51
1983/1/7,8169.29
1983/1/8,8210.02
1983/1/10,8172.66
1983/1/11,8079.63
1983/1/12,8039.85
1983/1/13,8099.06
1983/1/14,8088.53
1983/1/17,8082.73
1983/1/18,8028.28
1983/1/19,7968.68
1983/1/20,7923.31
1983/1/21,7989.41
1983/1/22,7892.36
1983/1/24,7833.99
1983/1/25,7803.18
1983/1/26,7962.51
1983/1/27,7942.32
1983/1/28,8014.61
1983/1/29,8092.28
1983/1/31,8103.47
1983/2/1,8105.52
1983/2/2,8108.05
1983/2/3,7991.29
1983/2/4,8012.64
1983/2/5,8022.89
1983/2/7,8010.91
1983/2/8,8027.2
1983/2/9,7995.93
1983/2/10,8017.56
1983/2/12,8093.96
1983/2/14,8132.02
1983/2/15,8135.42
1983/2/16,8145.41
1983/2/17,8106.27
1983/2/18,8048.31
1983/2/21,7987.27
1983/2/22,7918.16
1983/2/23,7931.65
1983/2/24,7984.25
1983/2/25,8056.04
1983/2/26,8046.58
1983/2/28,8085.57
1983/3/1,7988.85
1983/3/2,8013.3
1983/3/3,8005.02
1983/3/4,8014.7
1983/3/5,8037.03
1983/3/7,8041.16
1983/3/8,8026.99
1983/3/9,8008.25
1983/3/10,8027.64
1983/3/11,8081.44
1983/3/12,8064.2
1983/3/14,8089.03
1983/3/15,8111.83
1983/3/16,8170.13
1983/3/17,8195.14
1983/3/18,8234.9
1983/3/22,8281.59
1983/3/23,8311.12
1983/3/24,8340.08
1983/3/25,8302.77
1983/3/26,8319.09
1983/3/28,8387.91
1983/3/29,8424.13
1983/3/30,8446.61
1983/3/31,8478.7
1983/4/1,8469
1983/4/2,8479.59
1983/4/4,8485.82
1983/4/5,8420.34
1983/4/6,8479.4
1983/4/7,8442.45
1983/4/8,8435.37
1983/4/9,8472.81
1983/4/11,8475.19
1983/4/12,8468.63
1983/4/13,8480.44
1983/4/14,8554.21
1983/4/15,8552.16
1983/4/18,8582.53
1983/4/19,8541.86
1983/4/20,8564.48
1983/4/21,8543.06
1983/4/22,8563.12
1983/4/23,8597.38
1983/4/25,8596.09
1983/4/26,8607.47
1983/4/27,8634.79
1983/4/28,8636.56
1983/4/30,8682.36
1983/5/2,8704.39
1983/5/4,8663.04
1983/5/6,8670.64
1983/5/7,8688.77
1983/5/9,8719.88
1983/5/10,8667.99
1983/5/11,8691.58
1983/5/12,8653.9
1983/5/13,8629.51
1983/5/14,8627.11
1983/5/16,8591.79
1983/5/17,8572.23
1983/5/18,8598.84
1983/5/19,8584.42
1983/5/20,8561.45
1983/5/23,8528.64
1983/5/24,8563.51
1983/5/25,8582.34
1983/5/26,8626
1983/5/27,8617.92
1983/5/28,8592.9
1983/5/30,8622.35
1983/5/31,8617.57
1983/6/1,8549.7
1983/6/2,8517.88
1983/6/3,8510.98
1983/6/4,8520.51
1983/6/6,8505.92
1983/6/7,8475.3
1983/6/8,8445.45
1983/6/9,8468.12
1983/6/10,8500.48
1983/6/11,8562.44
1983/6/13,8598.65
1983/6/14,8618.38
1983/6/15,8608.33
1983/6/16,8645.33
1983/6/17,8702.68
1983/6/20,8711.73
1983/6/21,8798.62
1983/6/22,8826.88
1983/6/23,8813.48
1983/6/24,8845.38
1983/6/25,8888.72
1983/6/27,8900.04
1983/6/28,8838.24
1983/6/29,8844.19
1983/6/30,8870.95
1983/7/1,8935.66
1983/7/2,8999.05
1983/7/4,8971.58
